#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1717838483 1855106362 1731747348 2835887 0 14862505 14918980 968775 11515 69179.99 79232.43 25590.31 17514.03
1717838494 1855109700 1731747626 2835887 0 14862642 14919018 968775 11515 69200.21 79209.20 25567.65 17537.26
1717838504 1855114598 1731748002 2835887 0 14862738 14919087 968775 11515 69189.66 79215.39 25578.96 17529.59
1717838514 1855117408 1731748206 2835887 0 14862796 14919182 968775 11515 69191.18 79215.58 25577.44 17531.03
1717838525 1855117856 1731748268 2835887 0 14862879 14919255 968775 11515 69196.07 79209.99 25571.66 17536.47
1717838535 1855121353 1731748576 2835887 0 14862973 14919321 968775 11515 69205.22 79200.89 25563.40 17545.71
1717838545 1855126216 1731748864 2835887 0 14863034 14919420 968775 11515 69207.29 79196.92 25561.33 17549.16
1717838555 1855130997 1731749198 2835887 0 14863107 14919497 968775 11515 69201.15 79205.35 25568.02 17541.11
1717838566 1855134386 1731749418 2835887 0 14863194 14919562 968775 11515 69201.75 79202.97 25566.87 17542.61
1717838576 1855136967 1731749690 2835887 0 14863269 14919643 968775 11515 69202.23 79203.22 25565.95 17543.25
1717838587 1855144812 1731750290 2835887 0 14863383 14919681 968775 11515 69208.86 79197.95 25560.43 17548.51
1717838599 1855151024 1731750744 2835887 0 14863458 14919756 968775 11515 69201.92 79202.52 25566.86 17543.95
1717838609 1855155800 1731751090 2835887 0 14863532 14919835 968775 11515 69205.57 79202.33 25563.05 17544.78
1717838619 1855160521 1731751352 2835887 0 14863616 14919903 968775 11515 69200.60 79203.66 25568.06 17542.80
1717838630 1855169629 1731752002 2835887 0 14863712 14919959 968775 11515 69204.84 79198.71 25563.78 17546.87
1717838644 1855177834 1731752712 2835887 0 14863767 14920060 968775 11515 69203.58 79201.61 25565.04 17543.99
1717838654 1855184295 1731753102 2835887 0 14863809 14920167 968775 11515 69200.20 79204.51 25568.53 17541.96
1717838665 1855188157 1731753462 2835887 0 14864048 14920170 968775 11515 69110.74 79296.55 25659.57 17449.91
1717838675 1855197715 1731754302 2835887 0 14864140 14920321 968775 11515 69202.87 79202.93 25565.75 17543.55
1717838685 1855206882 1731754868 2835887 0 14864219 14920444 968775 11515 69195.86 79209.60 25572.38 17536.87
1717838696 1855213107 1731755530 2835887 0 14864305 14920509 968775 11515 69198.47 79205.36 25570.15 17541.29
1717838706 1855220948 1731756092 2835887 0 14864330 14920641 968775 11515 69197.09 79207.02 25571.53 17539.56
1717838716 1855227891 1731756612 2835887 0 14864349 14920776 968775 11515 69198.99 79205.01 25569.63 17542.04
1717838727 1855236850 1731757262 2835887 0 14864445 14920885 968775 11515 69194.32 79209.91 25573.95 17536.06
1717838737 1855242211 1731757850 2835887 0 14864566 14920947 968775 11515 69205.05 79201.50 25563.57 17545.09
1717838748 1855244249 1731757940 2835887 0 14864648 14921018 968775 11515 69201.18 79202.60 25567.06 17543.86
1717838758 1855247031 1731758214 2835887 0 14864767 14921053 968775 11515 69203.00 79201.26 25566.32 17544.60
1717838768 1855249779 1731758426 2835887 0 14864905 14921066 968775 11515 69200.26 79204.41 25567.91 17542.06
1717838779 1855253410 1731758706 2835887 0 14865040 14921077 968775 11515 69202.38 79203.42 25566.85 17543.19
1717838789 1855256234 1731758858 2835887 0 14865071 14921200 968775 11515 69201.32 79200.05 25567.30 17545.47
1717838799 1855259157 1731759160 2835887 0 14865082 14921343 968775 11515 69202.70 79202.29 25565.92 17544.22
1717838809 1855264101 1731759492 2835887 0 14865210 14921571 968775 11515 69412.24 79156.05 25357.04 17590.42
1717838820 1855269383 1731759856 2835887 0 14865500 14921638 968775 11515 69210.43 79357.51 25558.19 17388.57
1717838830 1855275851 1731760378 2835887 0 14865591 14921699 968775 11515 69210.64 79356.37 25557.98 17389.16
1717838840 1855279595 1731760706 2835887 0 14865669 14921780 968775 11515 69235.44 79355.07 25532.74 17391.39
1717838851 1855285198 1731761132 2835887 0 14865837 14921794 968775 11515 69176.16 79388.79 25592.97 17358.30
