#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1717837436 1257442107 1170934652 0 0 20333233 18886647 214767 436 85408.48 62677.82 9360.75 34068.65
1717837446 1257442107 1170934652 0 0 20333505 18886872 214767 436 85301.90 62570.34 9466.72 34175.67
1717837456 1257442521 1170934674 0 0 20335295 18887183 214767 437 85001.69 62436.11 9767.05 34310.93
1717837466 1257443699 1170934712 0 0 20336006 18887816 214767 437 84473.00 62058.93 10295.63 34687.61
1717837477 1257444507 1170934736 0 0 20336943 18888858 214767 437 83692.29 61238.59 11076.91 35507.01
1717837487 1257446011 1170934780 0 0 20337789 18889749 214767 437 83864.95 61204.05 10904.23 35543.61
1717837497 1257451265 1170935284 0 0 20341799 18893708 214767 437 79717.02 56349.35 15069.83 40397.28
1717837507 1257462497 1170941608 0 0 20346223 18900761 214767 437 78546.54 54040.33 16220.83 42709.27
1717837518 1257467756 1170944374 0 0 20353370 18914871 214767 437 77904.96 54108.05 16888.02 42643.64
1717837528 1257469977 1170945264 0 0 20357173 18932128 214767 437 77645.07 53661.40 17120.87 43085.93
1717837538 1257472073 1170946064 0 0 20359762 18946258 214767 437 77590.65 54473.22 17179.66 42273.29
1717837549 1257487865 1170960270 0 0 20360588 18948352 214767 437 74495.81 52040.35 20274.56 44705.62
1717837559 1257496893 1170968638 0 0 20360704 18948578 214767 437 74231.08 51371.65 20537.54 45376.45
1717837569 1257500694 1170971908 0 0 20360819 18948635 214767 437 74289.22 51372.22 20480.02 45374.24
1717837580 1257503378 1170974036 0 0 20361047 18948794 214767 437 74172.98 51420.06 20595.68 45326.95
1717837590 1257506869 1170977142 0 0 20361232 18948803 214767 437 73204.96 51508.61 21565.25 45237.86
1717837600 1257510677 1170980670 0 0 20361489 18948832 214767 437 73133.68 51517.64 21634.95 45228.88
1717837612 1257514310 1170983682 0 0 20361688 18949034 214767 437 73753.94 51534.59 21026.66 45213.46
1717837623 1257519699 1170988610 0 0 20362147 18949432 214767 437 68269.40 44497.08 26499.23 52249.45
1717837633 1257524589 1170992850 0 0 20362773 18950006 214767 437 67872.43 44075.39 26896.25 52671.56
1717837643 1257527518 1170994850 0 0 20363525 18950572 214767 437 78450.38 55925.82 16318.29 40820.20
1717837654 1257529256 1170995306 0 0 20364074 18951110 214767 437 78102.37 55855.47 16666.79 40891.54
1717837664 1257529756 1170995448 0 0 20364567 18952233 214767 437 77732.82 55475.27 17036.88 41278.62
1717837674 1257532185 1170996446 0 0 20365364 18953045 214767 437 77794.01 55041.92 16974.62 41705.10
1717837685 1257534363 1170997772 0 0 20365614 18953362 214767 437 77499.60 54793.38 17269.61 41954.15
1717837697 1257536196 1170998746 0 0 20365866 18953485 214767 437 77829.32 54563.06 16939.30 42183.96
1717837707 1257537660 1170999800 0 0 20366135 18953832 214767 437 77780.25 54625.09 16988.38 42122.55
1717837718 1257539004 1171000868 0 0 20366395 18954068 214767 437 77769.04 54960.11 17000.24 41786.92
1717837728 1257539366 1171001072 0 0 20366657 18954194 214767 437 77834.65 54857.38 16933.48 41889.67
1717837738 1257540422 1171001712 0 0 20366895 18954339 214767 437 77817.73 54902.33 16950.90 41848.20
1717837749 1257541586 1171002410 0 0 20367063 18954579 214767 437 77753.94 54893.69 17014.75 41852.78
1717837759 1257542280 1171002702 0 0 20367408 18954691 214767 437 77803.64 54741.41 16964.00 42009.06
