#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1717837435        0.433552          0.433552          0.012043          0.012043          0.000000          144.187000        0.012043         
1717837446        4.829810          4.829810          0.227879          0.227879          0.000000          143.882000        0.227879         
1717837456        8.135740          8.135740          0.661903          0.661903          0.000000          143.324000        0.661903         
1717837466        10.213200         10.213200         1.616600          1.616600          0.000000          142.462000        1.616600         
1717837477        11.554300         11.554300         2.282040          2.282040          0.000000          140.909000        2.282040         
1717837487        11.554300         10.689100         2.282040          1.979900          0.000000          141.191000        2.282040         
1717837497        26.300100         26.300100         13.144700         13.144700         0.000100          128.917000        13.144800        
1717837507        27.878700         27.878700         13.144700         12.589100         0.000100          128.618000        13.144800        
1717837518        28.241700         28.241700         13.169500         13.169500         0.000100          127.978000        13.169600        
1717837528        28.794700         28.794700         13.352400         13.352400         0.000100          127.823000        13.352500        
1717837538        28.794700         27.036100         13.352400         11.490500         0.000100          129.578000        13.352500        
1717837548        34.449700         34.449700         18.647000         18.647000         0.000100          122.621000        18.647100        
1717837559        34.456100         34.456100         18.653300         18.653300         0.000100          122.610000        18.653400        
1717837569        34.456100         33.876500         18.653300         18.565400         0.000100          122.663000        18.653400        
1717837579        34.456400         34.456400         18.657200         18.657200         0.000100          122.589000        18.657300        
1717837590        35.286000         35.286000         19.487200         19.487200         0.000100          121.722000        19.487300        
1717837601        35.287900         35.287900         19.487200         19.486800         0.000100          121.665000        19.487300        
1717837611        39.708100         39.708100         23.801200         23.801200         0.000100          117.316000        23.801300        
1717837621        46.344500         46.344500         30.563100         30.563100         0.000100          109.859000        30.563200        
1717837632        46.344500         44.380800         30.563100         29.077500         0.000100          119.427000        30.563200        
1717837644        46.344500         26.203700         30.563100         9.995520          0.000100          131.270000        30.563200        
1717837654        46.344500         27.151800         30.563100         10.263400         0.000100          130.826000        30.563200        
1717837665        46.344500         28.889700         30.563100         11.538200         0.000100          129.514000        30.563200        
1717837675        46.344500         29.852600         30.563100         11.976400         0.000100          128.759000        30.563200        
1717837686        46.344500         28.781100         30.563100         12.030500         0.000100          128.662000        30.563200        
1717837696        46.344500         28.058100         30.563100         12.050100         0.000100          128.549000        30.563200        
1717837706        46.344500         27.917900         30.563100         11.865600         0.000200          128.693000        30.563200        
1717837718        46.344500         27.798300         30.563100         11.770800         0.000200          131.449000        30.563200        
1717837729        46.344500         28.219800         30.563100         12.124900         0.000200          131.254000        30.563200        
1717837739        46.344500         27.326100         30.563100         11.378800         0.000200          137.823000        30.563200        
1717837749        46.344500         27.363000         30.563100         11.385700         0.000200          137.815000        30.563200        
1717837760        46.344500         27.363000         30.563100         11.387100         0.000200          137.813000        30.563200        
1717837770        46.344500         27.363000         30.563100         11.388500         0.000200          137.808000        30.563200        
1717837780        46.344500         27.363000         30.563100         11.389700         0.000200          137.807000        30.563200        
1717837791        46.344500         27.363000         30.563100         11.391500         0.000200          137.805000        30.563200        
