#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1717837436        0.469875          0.469875          0.012608          0.012608          0.000000          144.417000        0.012608         
1717837447        2.053450          2.053450          0.057777          0.057777          0.000000          144.394000        0.057777         
1717837457        6.635250          6.635250          0.391548          0.391548          0.000000          143.902000        0.391548         
1717837467        9.882050          9.882050          1.329530          1.329530          0.000000          142.978000        1.329530         
1717837477        11.722800         11.722800         2.214100          2.214100          0.000000          141.433000        2.214100         
1717837487        11.722800         10.640100         2.214100          1.792310          0.000000          141.597000        2.214100         
1717837498        19.016100         19.016100         7.514060          7.514060          0.000100          135.905000        7.514160         
1717837508        27.046800         27.046800         12.137900         12.137900         0.000100          129.954000        12.138000        
1717837518        29.262800         29.262800         13.654600         13.654600         0.000100          128.692000        13.654700        
1717837528        29.475000         29.475000         13.795200         13.795200         0.000100          128.266000        13.795300        
1717837539        29.631100         29.631100         13.795200         13.010600         0.000100          128.976000        13.795300        
1717837549        34.791300         34.791300         18.687300         18.687300         0.000100          123.440000        18.687400        
1717837559        34.791300         34.758300         18.687300         18.573800         0.000100          123.527000        18.687400        
1717837570        34.791300         34.316400         18.687300         18.564400         0.000100          123.495000        18.687400        
1717837580        34.897000         34.897000         18.687300         18.652600         0.000100          123.430000        18.687400        
1717837590        37.385600         37.385600         21.144800         21.144800         0.000100          120.851000        21.144900        
1717837601        37.385600         36.799200         21.144800         21.048600         0.000100          120.755000        21.144900        
1717837611        37.385600         33.969700         21.144800         17.812200         0.000100          124.252000        21.144900        
1717837621        43.937900         43.937900         27.772000         27.772000         0.000100          113.821000        27.772100        
1717837632        44.242300         44.242300         27.818000         27.818000         0.000100          113.058000        27.818100        
1717837642        44.242300         29.204900         27.818000         11.931000         0.000100          130.120000        27.818100        
1717837652        44.242300         28.898000         27.818000         11.036200         0.000100          130.952000        27.818100        
1717837663        44.242300         29.878500         27.818000         11.911100         0.000100          130.054000        27.818100        
1717837673        44.242300         26.363900         27.818000         10.509100         0.000100          131.301000        27.818100        
1717837683        44.242300         28.258400         27.818000         10.714600         0.000100          130.797000        27.818100        
1717837693        44.242300         28.486800         27.818000         11.813200         0.000100          129.690000        27.818100        
1717837704        44.242300         28.526900         27.818000         11.914100         0.000100          129.588000        27.818100        
1717837714        44.242300         28.528800         27.818000         11.917600         0.000100          129.590000        27.818100        
1717837725        44.242300         28.813500         27.818000         12.144500         0.000100          129.356000        27.818100        
1717837735        44.242300         28.572600         27.818000         11.960300         0.000100          129.533000        27.818100        
1717837746        44.242300         28.824100         27.818000         12.037600         0.000100          129.432000        27.818100        
1717837756        44.242300         28.540000         27.818000         11.934300         0.000100          129.558000        27.818100        
1717837766        44.242300         28.429700         27.818000         12.067000         0.000200          129.407000        27.818100        
1717837777        44.242300         27.471100         27.818000         11.330300         0.000200          130.057000        27.818100        
1717837787        44.242300         27.457700         27.818000         11.308300         0.000200          130.073000        27.818100        
1717837797        44.242300         27.457700         27.818000         11.310500         0.000200          130.073000        27.818100        
1717837808        44.242300         27.471500         27.818000         11.326700         0.000200          130.004000        27.818100        
1717837818        44.242300         27.484000         27.818000         11.352100         0.000100          130.010000        27.818100        
1717837828        44.242300         29.073200         27.818000         11.970000         0.000100          129.421000        27.818100        
1717837839        44.242300         29.167400         27.818000         12.062500         0.000100          129.316000        27.818100        
1717837849        44.242300         28.206200         27.818000         11.620600         0.000100          129.676000        27.818100        
1717837859        44.242300         28.902400         27.818000         11.601400         0.000100          129.688000        27.818100        
1717837870        44.242300         27.370900         27.818000         11.256800         0.000100          129.628000        27.818100        
1717837880        44.242300         27.624100         27.818000         11.456000         0.000100          129.593000        27.818100        
1717837890        44.242300         28.940200         27.818000         11.885100         0.000100          128.691000        27.818100        
1717837901        44.242300         27.646500         27.818000         11.485500         0.000100          128.673000        27.818100        
1717837911        44.242300         27.650300         27.818000         11.453500         0.000100          129.143000        27.818100        
1717837921        44.242300         27.674600         27.818000         11.531900         0.000100          128.962000        27.818100        
1717837931        44.242300         27.654700         27.818000         11.541700         0.000100          128.949000        27.818100        
1717837942        44.242300         27.785100         27.818000         11.635100         0.000100          128.802000        27.818100        
1717837952        44.242300         27.692100         27.818000         11.593300         0.000100          128.826000        27.818100        
1717837962        44.242300         28.535000         27.818000         11.916100         0.000100          128.532000        27.818100        
1717837973        44.242300         27.696300         27.818000         11.594800         0.000100          128.765000        27.818100        
