#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1717837435        0.628284          0.628284          0.026089          0.026089          0.000000          144.002000        0.026089         
1717837446        3.392350          3.392350          0.181747          0.181747          0.000000          143.738000        0.181747         
1717837456        8.114200          8.114200          0.571144          0.571144          0.000000          143.266000        0.571144         
1717837466        10.274800         10.274800         1.563340          1.563340          0.000000          142.341000        1.563340         
1717837477        11.661800         11.661800         2.274050          2.274050          0.000000          140.777000        2.274050         
1717837487        11.661800         10.764800         2.274050          1.940160          0.000000          141.021000        2.274050         
1717837497        23.879300         23.879300         11.287400         11.287400         0.000100          131.177000        11.287500        
1717837507        27.502400         27.502400         12.212200         12.212200         0.000100          128.902000        12.212300        
1717837518        28.910400         28.910400         13.408000         13.408000         0.000100          127.569000        13.408100        
1717837528        29.251900         29.251900         13.679600         13.679600         0.000100          127.402000        13.679700        
1717837538        29.251900         27.975600         13.679600         12.677800         0.000100          128.269000        13.679700        
1717837548        34.283900         34.283900         18.749900         18.749900         0.000100          122.258000        18.750000        
1717837559        34.449400         34.449400         18.898600         18.898600         0.000100          122.102000        18.898700        
1717837569        34.449400         33.873900         18.898600         18.814400         0.000100          122.153000        18.898700        
1717837579        34.451500         34.451500         18.905200         18.905200         0.000100          122.092000        18.905300        
1717837590        36.112600         36.112600         20.566800         20.566800         0.000100          120.348000        20.566900        
1717837600        36.113600         36.113600         20.566800         20.555200         0.000100          120.249000        20.566900        
1717837610        36.113600         33.845500         20.566800         18.255800         0.000100          122.504000        20.566900        
1717837621        44.906100         44.906100         29.413300         29.413300         0.000100          110.968000        29.413400        
1717837631        44.906100         44.521500         29.413300         29.348500         0.000100          110.220000        29.413400        
1717837641        44.906100         26.343600         29.413300         10.444900         0.000100          130.530000        29.413400        
1717837652        44.906100         28.190700         29.413300         10.963200         0.000100          130.059000        29.413400        
1717837662        44.906100         27.839300         29.413300         11.343700         0.000100          129.464000        29.413400        
1717837672        44.906100         29.539500         29.413300         11.405700         0.000100          129.229000        29.413400        
1717837683        44.906100         28.693400         29.413300         12.025700         0.000100          128.596000        29.413400        
1717837694        44.906100         27.889700         29.413300         11.850900         0.000100          128.831000        29.413400        
1717837704        44.906100         27.557700         29.413300         11.620500         0.000100          128.949000        29.413400        
1717837714        44.906100         27.401200         29.413300         11.415600         0.000100          129.110000        29.413400        
1717837724        44.906100         28.207600         29.413300         12.093400         0.000100          128.492000        29.413400        
1717837735        44.906100         27.457700         29.413300         11.413300         0.000100          129.156000        29.413400        
1717837745        44.906100         27.373400         29.413300         11.381700         0.000100          129.160000        29.413400        
1717837755        44.906100         27.992600         29.413300         11.258700         0.000100          129.280000        29.413400        
1717837766        44.906100         27.381900         29.413300         11.325000         0.000100          129.078000        29.413400        
1717837776        44.906100         27.498200         29.413300         11.419700         0.000100          129.108000        29.413400        
1717837786        44.906100         27.919200         29.413300         11.821700         0.000100          128.716000        29.413400        
1717837797        44.906100         27.804400         29.413300         11.719900         0.000100          128.814000        29.413400        
1717837807        44.906100         27.045800         29.413300         11.387800         0.000100          129.085000        29.413400        
1717837817        44.906100         28.117800         29.413300         11.793500         0.000100          128.719000        29.413400        
1717837828        44.906100         28.401100         29.413300         11.989000         0.000100          128.545000        29.413400        
1717837838        44.906100         28.840400         29.413300         12.375800         0.000100          128.140000        29.413400        
1717837848        44.906100         28.312000         29.413300         11.942400         0.000100          128.490000        29.413400        
1717837859        44.906100         27.671600         29.413300         11.791000         0.000100          128.552000        29.413400        
1717837869        44.906100         27.277100         29.413300         11.464100         0.000100          128.638000        29.413400        
1717837879        44.906100         27.961500         29.413300         12.050000         0.000100          127.695000        29.413400        
1717837889        44.906100         27.179700         29.413300         11.376600         0.000100          128.227000        29.413400        
1717837900        44.906100         27.221200         29.413300         11.424300         0.000100          128.412000        29.413400        
1717837910        44.906100         27.538400         29.413300         11.624200         0.000100          128.139000        29.413400        
1717837920        44.906100         27.538400         29.413300         11.624300         0.000100          128.141000        29.413400        
1717837931        44.906100         27.539200         29.413300         11.626200         0.000100          128.138000        29.413400        
1717837941        44.906100         27.539700         29.413300         11.626600         0.000100          128.138000        29.413400        
1717837951        44.906100         27.539700         29.413300         11.627100         0.000100          128.139000        29.413400        
1717837962        44.906100         27.539900         29.413300         11.628500         0.000100          128.138000        29.413400        
1717837972        44.906100         27.539900         29.413300         11.629200         0.000100          128.138000        29.413400        
1717837982        44.906100         28.214300         29.413300         11.551500         0.000100          128.215000        29.413400        
1717837992        44.906100         29.517400         29.413300         12.331900         0.000100          127.433000        29.413400        
1717838003        44.906100         28.575000         29.413300         11.859100         0.000100          127.814000        29.413400        
1717838013        44.906100         28.425700         29.413300         11.708000         0.000100          127.942000        29.413400        
1717838023        44.906100         28.505100         29.413300         11.787200         0.000100          127.862000        29.413400        
1717838034        44.906100         28.568100         29.413300         11.850100         0.000100          127.800000        29.413400        
1717838044        44.906100         28.568100         29.413300         11.850100         0.000100          127.799000        29.413400        
1717838054        44.906100         28.504500         29.413300         11.786600         0.000100          127.865000        29.413400        
1717838064        44.906100         28.563600         29.413300         11.846000         0.000100          127.806000        29.413400        
1717838075        44.906100         28.566800         29.413300         11.850400         0.000100          127.801000        29.413400        
1717838085        44.906100         28.103600         29.413300         11.374800         0.000100          128.269000        29.413400        
1717838095        44.906100         30.796800         29.413300         12.275700         0.000100          127.316000        29.413400        
1717838106        44.906100         31.825400         29.413300         12.444000         0.000100          127.142000        29.413400        
1717838116        44.906100         32.683300         29.413300         13.352500         0.000100          126.228000        29.413400        
1717838126        44.906100         32.968100         29.413300         13.426900         0.000100          126.152000        29.413400        
1717838136        44.906100         31.928700         29.413300         12.604400         0.000100          126.974000        29.413400        
1717838147        44.906100         32.085000         29.413300         12.761200         0.000100          126.817000        29.413400        
1717838157        44.906100         32.147500         29.413300         12.823900         0.000100          126.756000        29.413400        
1717838167        44.906100         32.022500         29.413300         12.698700         0.000100          126.881000        29.413400        
1717838178        44.906100         32.085000         29.413300         12.760900         0.000100          126.819000        29.413400        
1717838188        44.906100         32.147500         29.413300         12.823400         0.000100          126.754000        29.413400        
1717838198        44.906100         29.594500         29.413300         11.961300         0.000100          127.600000        29.413400        
1717838208        44.906100         30.856700         29.413300         12.757600         0.000100          126.778000        29.413400        
1717838219        44.906100         34.893200         29.413300         14.340000         0.000100          125.227000        29.413400        
1717838229        44.906100         36.010500         29.413300         15.437000         0.000100          124.477000        29.413400        
1717838239        44.906100         36.734300         29.413300         15.918100         0.000100          123.647000        29.413400        
1717838250        44.906100         34.630400         29.413300         14.187900         0.000100          128.871000        29.413400        
1717838260        44.906100         33.918400         29.413300         13.556000         0.000100          132.635000        29.413400        
1717838270        44.906100         33.628500         29.413300         12.794100         0.000100          134.899000        29.413400        
1717838280        44.906100         34.722600         29.413300         13.888200         0.000100          133.803000        29.413400        
1717838291        44.906100         34.761700         29.413300         13.953600         0.000100          133.740000        29.413400        
1717838301        44.906100         34.761700         29.413300         13.953600         0.000100          139.468000        29.413400        
1717838311        44.906100         34.642300         29.413300         13.972900         0.000100          139.452000        29.413400        
1717838321        44.906100         35.123000         29.413300         14.002800         0.000100          144.605000        29.413400        
1717838332        44.906100         35.066100         29.413300         14.112100         0.000100          144.489000        29.413400        
1717838342        44.906100         33.818600         29.413300         13.738700         0.000100          144.882000        29.413400        
1717838352        44.906100         35.562800         29.413300         14.368200         0.000100          144.267000        29.413400        
1717838363        44.906100         35.491000         29.413300         14.616700         0.000100          144.016000        29.413400        
1717838373        44.906100         35.616000         29.413300         14.747700         0.000100          143.887000        29.413400        
1717838383        44.906100         34.883400         29.413300         14.358400         0.000100          144.263000        29.413400        
1717838393        44.906100         36.846900         29.413300         15.223100         0.000100          143.412000        29.413400        
1717838404        44.906100         36.835300         29.413300         15.322000         0.000100          143.312000        29.413400        
1717838414        44.906100         37.577400         29.413300         15.597500         0.000100          144.149000        29.413400        
1717838424        44.906100         37.743200         29.413300         15.856000         0.000100          144.029000        29.413400        
1717838435        44.906100         37.752400         29.413300         15.932200         0.000100          143.955000        29.413400        
1717838447        44.906100         37.689900         29.413300         15.875800         0.000100          144.376000        29.413400        
1717838459        44.906100         38.556900         29.413300         16.286400         0.000100          144.090000        29.413400        
1717838469        44.906100         38.596300         29.413300         16.351900         0.000100          144.161000        29.413400        
1717838479        44.906100         38.596300         29.413300         16.351900         0.000100          144.163000        29.413400        
1717838490        44.906100         38.596300         29.413300         16.351900         0.000100          144.160000        29.413400        
1717838500        44.906100         38.596300         29.413300         16.351900         0.000100          144.166000        29.413400        
1717838510        44.906100         38.596300         29.413300         16.351900         0.000100          144.165000        29.413400        
1717838520        44.906100         38.596300         29.413300         16.351900         0.000100          144.162000        29.413400        
1717838531        44.906100         38.596300         29.413300         16.351900         0.000100          144.160000        29.413400        
1717838541        44.906100         38.596300         29.413300         16.351900         0.000100          144.162000        29.413400        
1717838551        44.906100         38.596300         29.413300         16.351900         0.000100          144.163000        29.413400        
1717838562        44.906100         38.596300         29.413300         16.352100         0.000100          144.163000        29.413400        
1717838572        44.906100         38.596300         29.413300         16.352400         0.000100          144.160000        29.413400        
1717838582        44.906100         38.596300         29.413300         16.352500         0.000100          144.162000        29.413400        
1717838592        44.906100         38.596300         29.413300         16.352500         0.000100          144.162000        29.413400        
1717838604        44.906100         38.596300         29.413300         16.352500         0.000100          144.162000        29.413400        
1717838617        44.906100         38.596300         29.413300         16.352600         0.000100          144.160000        29.413400        
1717838627        44.906100         38.596300         29.413300         16.352600         0.000100          144.161000        29.413400        
1717838637        44.906100         38.596300         29.413300         16.352600         0.000100          144.165000        29.413400        
1717838653        44.906100         38.596300         29.413300         16.352800         0.000100          144.162000        29.413400        
1717838663        44.906100         38.596300         29.413300         16.353000         0.000100          144.161000        29.413400        
1717838673        44.906100         38.596300         29.413300         16.353300         0.000100          144.161000        29.413400        
1717838684        44.906100         38.596300         29.413300         16.353400         0.000100          144.157000        29.413400        
1717838694        44.906100         38.596300         29.413300         16.353400         0.000100          144.161000        29.413400        
1717838704        44.906100         38.596300         29.413300         16.353400         0.000100          144.159000        29.413400        
1717838714        44.906100         38.604100         29.413300         16.326600         0.000100          144.334000        29.413400        
1717838725        44.906100         38.619700         29.413300         16.357500         0.000100          144.304000        29.413400        
1717838736        44.906100         38.620200         29.413300         16.357900         0.000100          144.303000        29.413400        
1717838747        44.906100         38.620200         29.413300         16.357900         0.000100          144.300000        29.413400        
1717838758        44.906100         38.620200         29.413300         16.358200         0.000100          144.301000        29.413400        
1717838768        44.906100         38.623500         29.413300         16.361300         0.000100          144.296000        29.413400        
1717838778        44.906100         38.633300         29.413300         16.370700         0.000100          144.290000        29.413400        
1717838789        44.906100         38.637700         29.413300         16.375300         0.000100          144.286000        29.413400        
1717838799        44.906100         38.637700         29.413300         16.375600         0.000100          144.285000        29.413400        
1717838809        44.906100         38.637700         29.413300         16.375800         0.000100          144.286000        29.413400        
1717838819        44.906100         38.637700         29.413300         16.375900         0.000100          144.441000        29.413400        
1717838830        44.906100         38.614200         29.413300         16.337100         0.000100          144.477000        29.413400        
1717838840        44.906100         38.661200         29.413300         16.382200         0.000100          144.433000        29.413400        
1717838850        44.906100         38.661200         29.413300         16.382200         0.000100          144.434000        29.413400        
1717838861        44.906100         38.661200         29.413300         16.382200         0.000100          144.434000        29.413400        
1717838871        44.906100         38.661200         29.413300         16.382400         0.000100          144.436000        29.413400        
1717838881        44.906100         38.671000         29.413300         16.392500         0.000100          144.425000        29.413400        
1717838892        44.906100         38.679300         29.413300         16.400500         0.000100          144.416000        29.413400        
1717838902        44.906100         38.683600         29.413300         16.404900         0.000100          144.409000        29.413400        
1717838912        44.906100         38.707100         29.413300         16.409100         0.000100          144.547000        29.413400        
1717838922        44.906100         38.707100         29.413300         16.409400         0.000100          144.547000        29.413400        
1717838933        44.906100         38.714900         29.413300         16.417900         0.000100          144.539000        29.413400        
1717838943        44.906100         38.714900         29.413300         16.418000         0.000100          144.540000        29.413400        
1717838953        44.906100         38.697700         29.413300         16.397000         0.000100          144.562000        29.413400        
1717838963        44.906100         38.748200         29.413300         16.432200         0.000100          144.526000        29.413400        
1717838974        44.906100         38.756100         29.413300         16.440200         0.000100          144.518000        29.413400        
1717838984        44.906100         38.756100         29.413300         16.440600         0.000100          144.516000        29.413400        
1717838994        44.906100         38.756600         29.413300         16.441300         0.000100          144.516000        29.413400        
1717839005        44.906100         38.770800         29.413300         16.455500         0.000100          144.502000        29.413400        
1717839015        44.906100         38.770800         29.413300         16.455500         0.000100          144.505000        29.413400        
1717839025        44.906100         38.770800         29.413300         16.455500         0.000100          144.504000        29.413400        
1717839035        44.906100         38.770900         29.413300         16.455500         0.000100          144.505000        29.413400        
1717839046        44.906100         38.778700         29.413300         16.463200         0.000100          144.498000        29.413400        
1717839056        44.906100         38.778700         29.413300         16.463200         0.000100          144.497000        29.413400        
1717839066        44.906100         38.778700         29.413300         16.464500         0.000100          144.498000        29.413400        
1717839077        44.906100         38.778700         29.413300         16.465000         0.000100          144.495000        29.413400        
1717839087        44.906100         38.778700         29.413300         16.465200         0.000100          144.497000        29.413400        
1717839097        44.906100         38.778700         29.413300         16.465500         0.000100          144.492000        29.413400        
1717839107        44.906100         38.778700         29.413300         16.465700         0.000100          144.495000        29.413400        
1717839118        44.906100         38.786500         29.413300         16.473500         0.000100          144.495000        29.413400        
1717839128        44.906100         38.786500         29.413300         16.473500         0.000100          144.496000        29.413400        
1717839138        44.906100         38.786500         29.413300         16.473600         0.000100          144.495000        29.413400        
1717839149        44.906100         38.786500         29.413300         16.473600         0.000100          144.498000        29.413400        
1717839159        44.906100         38.786500         29.413300         16.473600         0.000100          144.503000        29.413400        
1717839169        44.906100         38.786600         29.413300         16.473800         0.000100          144.507000        29.413400        
1717839180        44.906100         38.794400         29.413300         16.482000         0.000100          144.507000        29.413400        
1717839190        44.906100         38.794400         29.413300         16.482200         0.000100          144.507000        29.413400        
1717839200        44.906100         38.794400         29.413300         16.482300         0.000100          144.508000        29.413400        
1717839210        44.906100         38.794400         29.413300         16.482300         0.000100          144.510000        29.413400        
1717839221        44.906100         38.794400         29.413300         16.482300         0.000100          144.510000        29.413400        
1717839231        44.906100         38.794400         29.413300         16.482300         0.000100          144.507000        29.413400        
1717839241        44.906100         38.794400         29.413300         16.482300         0.000100          144.512000        29.413400        
1717839252        44.906100         38.794400         29.413300         16.482300         0.000100          144.510000        29.413400        
1717839262        44.906100         38.794400         29.413300         16.482300         0.000100          144.514000        29.413400        
1717839272        44.906100         38.794400         29.413300         16.482500         0.000100          144.520000        29.413400        
1717839283        44.906100         38.794400         29.413300         16.482800         0.000100          144.526000        29.413400        
1717839293        44.906100         38.794400         29.413300         16.482900         0.000100          144.523000        29.413400        
1717839304        44.906100         38.794400         29.413300         16.482900         0.000100          144.522000        29.413400        
1717839314        44.906100         38.794400         29.413300         16.482900         0.000100          144.522000        29.413400        
1717839324        44.906100         38.794400         29.413300         16.482900         0.000100          144.520000        29.413400        
1717839335        44.906100         38.794400         29.413300         16.482900         0.000100          144.521000        29.413400        
1717839345        44.906100         38.794400         29.413300         16.482900         0.000100          144.523000        29.413400        
1717839355        44.906100         38.794400         29.413300         16.484200         0.000100          144.519000        29.413400        
1717839365        44.906100         38.794400         29.413300         16.484500         0.000100          144.521000        29.413400        
1717839376        44.906100         38.794400         29.413300         16.484700         0.000100          144.520000        29.413400        
1717839386        44.906100         38.794400         29.413300         16.484900         0.000100          144.521000        29.413400        
1717839396        44.906100         38.794400         29.413300         16.485100         0.000100          144.520000        29.413400        
1717839407        44.906100         38.794400         29.413300         16.485100         0.000100          144.520000        29.413400        
1717839417        44.906100         38.794400         29.413300         16.485100         0.000100          144.519000        29.413400        
1717839427        44.906100         38.794400         29.413300         16.485100         0.000100          144.519000        29.413400        
1717839437        44.906100         38.794400         29.413300         16.485300         0.000100          144.522000        29.413400        
1717839448        44.906100         38.794400         29.413300         16.485600         0.000100          144.520000        29.413400        
1717839458        44.906100         38.794400         29.413300         16.485800         0.000100          144.524000        29.413400        
1717839468        44.906100         38.794400         29.413300         16.486000         0.000100          144.521000        29.413400        
1717839479        44.906100         38.794400         29.413300         16.486200         0.000100          144.524000        29.413400        
1717839489        44.906100         38.794400         29.413300         16.486200         0.000100          144.521000        29.413400        
1717839499        44.906100         38.794400         29.413300         16.486200         0.000100          144.518000        29.413400        
1717839509        44.906100         38.794400         29.413300         16.486200         0.000100          144.518000        29.413400        
1717839520        44.906100         38.794400         29.413300         16.486400         0.000100          144.521000        29.413400        
1717839530        44.906100         38.794400         29.413300         16.486700         0.000100          144.520000        29.413400        
1717839540        44.906100         38.794400         29.413300         16.486900         0.000100          144.517000        29.413400        
1717839551        44.906100         38.794400         29.413300         16.486900         0.000100          144.519000        29.413400        
1717839561        44.906100         38.794400         29.413300         16.486900         0.000100          144.516000        29.413400        
1717839571        44.906100         38.794400         29.413300         16.487100         0.000100          144.518000        29.413400        
1717839582        44.906100         38.794400         29.413300         16.487100         0.000100          144.518000        29.413400        
1717839592        44.906100         38.794400         29.413300         16.487100         0.000100          144.515000        29.413400        
1717839602        44.906100         38.794400         29.413300         16.487100         0.000100          144.518000        29.413400        
1717839612        44.906100         38.794400         29.413300         16.487300         0.000100          144.516000        29.413400        
1717839623        44.906100         38.794400         29.413300         16.487500         0.000100          144.519000        29.413400        
1717839633        44.906100         38.794400         29.413300         16.487700         0.000100          144.516000        29.413400        
1717839643        44.906100         38.794400         29.413300         16.487800         0.000100          144.517000        29.413400        
1717839654        44.906100         38.794400         29.413300         16.487800         0.000100          144.516000        29.413400        
1717839664        44.906100         38.794400         29.413300         16.488100         0.000100          144.515000        29.413400        
1717839674        44.906100         38.794400         29.413300         16.488100         0.000100          144.518000        29.413400        
1717839685        44.906100         38.794400         29.413300         16.488100         0.000100          144.517000        29.413400        
1717839695        44.906100         38.794400         29.413300         16.488100         0.000100          144.518000        29.413400        
1717839705        44.906100         38.794400         29.413300         16.488600         0.000100          144.514000        29.413400        
1717839715        44.906100         38.794400         29.413300         16.488900         0.000100          144.514000        29.413400        
1717839726        44.906100         38.794400         29.413300         16.489200         0.000100          144.516000        29.413400        
1717839736        44.906100         38.794400         29.413300         16.489900         0.000100          144.515000        29.413400        
1717839746        44.906100         38.794400         29.413300         16.489900         0.000100          144.516000        29.413400        
1717839757        44.906100         38.794400         29.413300         16.490700         0.000100          144.512000        29.413400        
1717839767        44.906100         38.794400         29.413300         16.490700         0.000100          144.510000        29.413400        
1717839777        44.906100         38.794400         29.413300         16.490700         0.000100          144.511000        29.413400        
1717839788        44.906100         38.794400         29.413300         16.490800         0.000100          144.509000        29.413400        
1717839798        44.906100         38.794400         29.413300         16.491100         0.000100          144.510000        29.413400        
1717839808        44.906100         38.794400         29.413300         16.491300         0.000100          144.511000        29.413400        
1717839818        44.906100         38.794400         29.413300         16.491600         0.000100          144.510000        29.413400        
1717839829        44.906100         38.794400         29.413300         16.491700         0.000100          144.512000        29.413400        
1717839839        44.906100         38.794400         29.413300         16.491700         0.000100          144.511000        29.413400        
1717839849        44.906100         38.794400         29.413300         16.491700         0.000100          144.512000        29.413400        
1717839859        44.906100         38.794400         29.413300         16.491700         0.000100          144.512000        29.413400        
1717839870        44.906100         38.794400         29.413300         16.491700         0.000100          144.511000        29.413400        
1717839880        44.906100         38.794400         29.413300         16.491700         0.000100          144.508000        29.413400        
1717839890        44.906100         38.794400         29.413300         16.491700         0.000100          144.509000        29.413400        
1717839901        44.906100         38.794400         29.413300         16.491800         0.000100          144.510000        29.413400        
1717839911        44.906100         38.794400         29.413300         16.493600         0.000100          144.509000        29.413400        
1717839921        44.906100         38.794400         29.413300         16.493800         0.000100          144.511000        29.413400        
1717839931        44.906100         38.794400         29.413300         16.494100         0.000100          144.512000        29.413400        
1717839942        44.906100         38.794400         29.413300         16.494300         0.000100          144.511000        29.413400        
1717839952        44.906100         38.794400         29.413300         16.494500         0.000100          144.511000        29.413400        
1717839963        44.906100         38.794400         29.413300         16.494500         0.000100          144.513000        29.413400        
1717839973        44.906100         38.794400         29.413300         16.494500         0.000100          144.509000        29.413400        
1717839983        44.906100         38.794400         29.413300         16.494500         0.000100          144.510000        29.413400        
1717839994        44.906100         38.794400         29.413300         16.494500         0.000100          144.511000        29.413400        
1717840004        44.906100         38.794400         29.413300         16.494500         0.000100          144.512000        29.413400        
1717840014        44.906100         38.794400         29.413300         16.497300         0.000100          144.509000        29.413400        
1717840024        44.906100         38.794400         29.413300         16.497500         0.000100          144.507000        29.413400        
1717840035        44.906100         38.794400         29.413300         16.497700         0.000100          144.508000        29.413400        
1717840045        44.906100         38.794400         29.413300         16.498000         0.000100          144.504000        29.413400        
1717840055        44.906100         38.794400         29.413300         16.498000         0.000100          144.505000        29.413400        
1717840066        44.906100         38.794400         29.413300         16.498100         0.000100          144.507000        29.413400        
1717840076        44.906100         38.794400         29.413300         16.498100         0.000100          144.504000        29.413400        
1717840086        44.906100         38.794400         29.413300         16.498100         0.000100          144.503000        29.413400        
1717840096        44.906100         38.794400         29.413300         16.498100         0.000100          144.501000        29.413400        
1717840107        44.906100         38.794400         29.413300         16.498100         0.000100          144.505000        29.413400        
1717840117        44.906100         38.794400         29.413300         16.498800         0.000100          144.502000        29.413400        
1717840127        44.906100         38.794400         29.413300         16.499000         0.000100          144.504000        29.413400        
1717840138        44.906100         38.794400         29.413300         16.499200         0.000100          144.503000        29.413400        
1717840148        44.906100         38.794400         29.413300         16.499400         0.000100          144.505000        29.413400        
1717840158        44.906100         38.794400         29.413300         16.499400         0.000100          144.502000        29.413400        
1717840169        44.906100         38.794400         29.413300         16.499500         0.000100          144.507000        29.413400        
1717840179        44.906100         38.794400         29.413300         16.499700         0.000100          144.505000        29.413400        
1717840189        44.906100         38.794400         29.413300         16.499700         0.000100          144.502000        29.413400        
1717840200        44.906100         38.794400         29.413300         16.499700         0.000100          144.502000        29.413400        
1717840210        44.906100         38.794400         29.413300         16.501600         0.000100          144.503000        29.413400        
1717840220        44.906100         38.794400         29.413300         16.504800         0.000100          144.501000        29.413400        
1717840230        44.906100         38.794400         29.413300         16.504900         0.000100          144.500000        29.413400        
1717840241        44.906100         38.794400         29.413300         16.505100         0.000100          144.503000        29.413400        
1717840252        44.906100         38.794400         29.413300         16.505300         0.000100          144.500000        29.413400        
1717840263        44.906100         38.794400         29.413300         16.505400         0.000100          144.502000        29.413400        
1717840273        44.906100         38.794400         29.413300         16.505400         0.000100          144.500000        29.413400        
1717840284        44.906100         38.794400         29.413300         16.505400         0.000100          144.499000        29.413400        
1717840294        44.906100         38.794400         29.413300         16.505400         0.000100          144.500000        29.413400        
1717840304        44.906100         38.794400         29.413300         16.505400         0.000100          144.498000        29.413400        
1717840315        44.906100         38.794400         29.413300         16.505600         0.000100          144.498000        29.413400        
1717840325        44.906100         38.794400         29.413300         16.505900         0.000100          144.496000        29.413400        
1717840335        44.906100         38.794400         29.413300         16.506100         0.000100          144.497000        29.413400        
1717840345        44.906100         38.794400         29.413300         16.506100         0.000100          144.497000        29.413400        
1717840356        44.906100         38.794400         29.413300         16.506200         0.000100          144.495000        29.413400        
1717840366        44.906100         38.794400         29.413300         16.506200         0.000100          144.495000        29.413400        
1717840376        44.906100         38.794400         29.413300         16.506200         0.000100          144.497000        29.413400        
1717840387        44.906100         38.794400         29.413300         16.506200         0.000100          144.497000        29.413400        
1717840397        44.906100         38.794400         29.413300         16.506200         0.000100          144.497000        29.413400        
1717840407        44.906100         38.794400         29.413300         16.506200         0.000100          144.498000        29.413400        
1717840417        44.906100         38.794400         29.413300         16.506200         0.000100          144.491000        29.413400        
1717840428        44.906100         38.794400         29.413300         16.506200         0.000100          144.495000        29.413400        
1717840438        44.906100         38.794500         29.413300         16.506300         0.000100          144.495000        29.413400        
1717840448        44.906100         38.794500         29.413300         16.506400         0.000100          144.495000        29.413400        
1717840459        44.906100         38.794500         29.413300         16.506400         0.000100          144.495000        29.413400        
1717840469        44.906100         38.794700         29.413300         16.506400         0.000100          144.495000        29.413400        
1717840479        44.906100         38.794700         29.413300         16.506500         0.000100          144.494000        29.413400        
1717840489        44.906100         38.794700         29.413300         16.506800         0.000100          144.497000        29.413400        
1717840500        44.906100         38.794700         29.413300         16.507100         0.000100          144.496000        29.413400        
1717840510        44.906100         38.794800         29.413300         16.507200         0.000100          144.495000        29.413400        
1717840520        44.906100         38.794800         29.413300         16.507300         0.000100          144.496000        29.413400        
1717840531        44.906100         38.794800         29.413300         16.507400         0.000100          144.496000        29.413400        
1717840541        44.906100         38.794900         29.413300         16.507400         0.000100          144.497000        29.413400        
1717840551        44.906100         38.794900         29.413300         16.507500         0.000100          144.498000        29.413400        
1717840562        44.906100         38.794900         29.413300         16.507500         0.000100          144.496000        29.413400        
1717840572        44.906100         38.802800         29.413300         16.515300         0.000100          144.488000        29.413400        
1717840582        44.906100         38.802800         29.413300         16.515400         0.000100          144.487000        29.413400        
1717840592        44.906100         38.802800         29.413300         16.515400         0.000100          144.487000        29.413400        
1717840603        44.906100         38.802800         29.413300         16.515400         0.000100          144.488000        29.413400        
1717840613        44.906100         38.802800         29.413300         16.515400         0.000100          144.488000        29.413400        
1717840623        44.906100         38.802800         29.413300         16.515400         0.000100          144.489000        29.413400        
1717840634        44.906100         38.802800         29.413300         16.515400         0.000100          144.487000        29.413400        
1717840644        44.906100         38.802900         29.413300         16.515500         0.000100          144.488000        29.413400        
1717840654        44.906100         38.810700         29.413300         16.523500         0.000100          144.479000        29.413400        
