time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1717838788        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838798        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838808        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838819        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838829        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838839        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838850        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838860        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838870        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838880        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838891        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838901        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838911        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838922        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838932        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838942        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838952        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838963        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838973        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838983        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838994        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839004        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839014        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839024        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839035        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839045        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839055        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839066        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839076        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839086        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839097        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839107        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839117        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839127        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839138        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839148        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839158        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839169        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839179        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839189        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839199        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839210        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839220        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839230        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839240        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839251        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839261        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839271        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839282        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839292        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839302        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839312        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839323        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839333        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839343        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839354        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839364        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839374        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839384        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839395        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839405        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839415        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839426        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839436        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839446        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839456        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839467        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839477        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839487        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839498        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839508        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839518        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839528        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839539        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839549        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839559        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839570        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839580        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
