time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1717838784        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838794        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838805        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838815        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838825        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838835        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838846        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838856        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838866        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838877        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838887        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838897        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838907        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838918        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838928        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838938        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838949        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838959        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838969        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838979        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717838990        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839000        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839010        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839021        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839031        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839041        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839051        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839062        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839072        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839082        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839093        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839103        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839113        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839123        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839134        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839144        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839154        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839165        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839175        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839185        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839195        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839206        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839216        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839226        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839237        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839247        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839257        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839267        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839278        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839288        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839298        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839309        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839319        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839329        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839340        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839350        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839360        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839370        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839381        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839391        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839401        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839412        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839422        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839432        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839442        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839453        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839463        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839473        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839484        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839494        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839504        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839514        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839525        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839535        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839545        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839556        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839566        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839576        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
