TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1717837833        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837843        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837854        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837864        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837874        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837885        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837895        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837905        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837916        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837926        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837936        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837946        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837957        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837967        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837977        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837988        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717837998        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838008        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838019        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838029        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838039        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838049        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838060        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838070        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838080        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838091        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838101        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838111        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838121        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838132        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838142        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838152        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838163        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838173        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838183        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838194        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838204        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838214        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838224        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838235        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838245        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838255        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838265        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838276        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838286        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838296        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838307        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838317        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838327        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838337        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838348        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838358        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838368        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838378        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838389        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838399        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838409        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838420        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838430        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838441        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838451        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838462        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838472        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838482        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838492        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838503        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838513        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838523        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838534        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838544        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838554        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838564        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838575        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838586        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838596        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838606        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838617        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838627        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838641        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838652        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838663        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838673        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838683        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838693        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838704        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838714        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838725        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838736        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838747        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838757        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838767        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838778        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838788        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838798        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838809        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838819        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838829        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838839        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838850        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838860        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838870        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838881        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838891        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838901        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838911        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838922        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838932        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838942        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838953        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838963        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838973        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838983        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717838994        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839004        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839014        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839025        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839035        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839045        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839055        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839066        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839076        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1717839086        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
