time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1717838995        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839005        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839015        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839026        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839036        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839046        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839056        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839067        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839077        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839087        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839098        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839108        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839118        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839128        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839139        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839149        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839159        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839170        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839180        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839190        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839200        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839211        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839221        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839231        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839241        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839252        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839262        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839272        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839283        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839293        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839303        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839313        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839324        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839334        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
